HGNC ID	Approved Symbol	Entrez Gene ID
18323	HCG14	414760
18324	HSD3B7	80270
18325	GAB4	128954
18326	YPEL2	388403
18327	YPEL3	83719
18328	YPEL4	219539
18329	YPEL5	51646
18331	TIGD7	91151
18332	TIGD6	81789
18333	TIGD2	166815
18334	TIGD3	220359
18335	TIGD4	201798
18336	TIGD5	84948
18337	PADI3	51702
18339	DEFT1P	170949
18340	WDR19	57728
18341	PADI2	11240
18343	DYX5	
18344	HINT2	84681
18345	FAM46A	55603
18348	TICAM1	148022
18349	DHRS2	10202
18351	SHISA8	440829
18352	CENPM	79019
18355	CLYBL	171425
18356	ACER1	125981
18357	ARHGAP20	57569
18358	IL17RC	84818
18359	SERPINA12	145264
18360	IP6K1	9807
18361	HCG15	
18362	IMPG2	50939
18363	IFNL1	282618
18364	IFNL2	282616
18365	IFNL3	282617
18367	PADI1	29943
18368	PADI4	23569
18370	RAB1B	81876
18371	CLSTN3	9746
18372	XAGE1E	653067
18373	ZNF398	
18374	HPSE2	60495
18376	GLRXP2	171418
18379	SESTD1	91404
18380	BZW1	9689
18381	SYT12	91683
18383	SFTA1P	207107
18384	SCGB3A1	92304
18386	SFTA2	389376
18387	SFTA3	253970
18391	SCGB3A2	117156
18392	SCGB1B1P	
18394	SCGB1C1	147199
18395	SCGB1D1	10648
18396	SCGB1D2	10647
18398	SMARCAD1	56916
18399	DHRSX	207063
18401	RNF41	10193
18402	UBXN1	51035
18403	FAM9A	171482
18404	FAM9B	171483
18405	FAM9C	171484
18406	GTSCR1	220158
18407	AGMAT	79814
18410	ZNF292	23036
18411	SNAI3	333929
18412	ZDHHC17	23390
18413	ZDHHC13	54503
18414	UCN2	90226
18415	HIP1R	9026
18416	FICD	11153
18417	HYPM	25763
18418	HYPK	25764
18420	SETD2	29072
18421	AGO3	192669
18423	DEPDC5	9681
18424	AGO4	192670
18429	PTGR1	22949
18430	SLAMF9	89886
18431	ACOT2	10965
18432	MIA2	117153
18435	CHTF18	63922
18437	HAVCR2	84868
18439	IL17RE	132014
18441	ST7L	54879
18442	SYCN	342898
18443	PIWIL3	440822
18444	PIWIL4	143689
18445	CALML4	91860
18448	NEIL1	79661
18449	LAP3	51056
18450	AOX2P	344454
18451	MCFD2	90411
18452	ZNRF1	84937
18453	NAXE	128240
18454	PROK1	84432
18455	PROK2	60675
18456	MAPK6PS4	286065
18458	PHF7	51533
18459	ZDHHC7	55625
18461	LINC00189	193629
18463	H1FOO	132243
18464	GRID2IP	392862
18466	RNASEH1	246243
18467	HINT1P1	730647
18468	HINT3	135114
18469	ZDHHC2	51201
18470	ZDHHC3	51304
18471	ZDHHC4	55146
18472	ZDHHC5	25921
18473	TXLNGY	246126
18474	ZDHHC8	29801
18475	ZDHHC9	51114
18476	RPS27L	51065
18477	MRTO4	51154
18479	RSL24D1	51187
18481	ATP6V0A2	23545
18483	LIPH	200879
18484	DUSP18	150290
18485	MRM3	55178
18486	PDZD2	23037
18487	ST13P4	145165
18488	TTTY7	246122
18489	TTTY8	84673
18490	TTTY9A	83864
18491	TTTY10	246119
18492	TTTY11	83866
18493	TTTY12	83867
18494	TTTY13	83868
18495	TTTY14	83869
18497	SLC25A15P1	100422624
18498	PPP1R12BP1	360021
18499	GPR143P	352896
18500	PARP4P1	347613
18501	RPS4Y2	140032
18502	TBL1Y	90665
18503	BCO2	83875
18504	FCRLA	84824
18505	RNF43	54894
18506	FCRL3	115352
18507	FCRL4	83417
18508	FCRL5	83416
18509	FCRL1	115350
18510	GPRC6A	222545
18511	EMX2OS	196047
18512	LACTB2	51110
18513	ZHX2	22882
18514	SPART	23111
18515	TMEM47	83604
18517	VASN	114990
18518	RNASEH2A	10535
18519	CBWD3	445571
18520	CBWD4P	653510
18521	FOXD4L1	200350
18522	FOXD4L5	653427
18523	FOXD4L3	286380
18524	ISL2	64843
18525	CYS1	192668
18527	KRT24	192666
18530	NT5C3AP1	90859
18531	LRRC7	57554
18532	MBD3L2	125997
18533	USP48	84196
18536	HELQ	113510
18537	NDFIP2	54602
18538	NUSAP1	51203
18539	STX1B	112755
18540	CPT1C	126129
18541	KMT2E	55904
18542	SLEN1	
18543	SLEN2	
18544	SLEN3	282849
18545	DFNA37	
18546	CES1P1	51716
18547	CDC42SE2	56990
18549	DCSTAMP	81501
18550	IER3IP1	51124
18551	DGCR6L	85359
18552	ST13P3	144638
18553	PLLP	51090
18554	PLA2G12A	81579
18555	PLA2G12B	84647
18556	ST13P5	144106
18557	ST13P6	157530
18558	ST13P7	155019
18559	TFB2M	64216
18561	BLOC1S5	63915
18562	FEV	54738
18563	USP29	57663
18565	MYOZ3	91977
18567	TTTY15	64595
18568	HSFY1	86614
18569	TGIF2LY	90655
18570	TGIF2LX	90316
18571	XKRY	9082
18572	HSDL2	84263
18573	HCHOLA4	246132
18576	CCNO	10309
18578	TXLNG	55787
18579	UNGP1	57004
18580	UNGP2	
18581	LIX1	167410
18582	ADGRL2	23266
18583	PPM1H	57460
18584	IFNLR1	163702
18585	MSI2	124540
18586	TSNAXIP1	55815
18587	SUN1	23353
18588	ANKRD7	56311
18589	C22orf23	84645
18590	PNPLA3	80339
18591	NEK9	91754
18592	NEK10	152110
18593	NEK11	79858
18594	L3MBTL2	83746
18595	HIC2	23119
18596	GGTLC2	91227
18597	ZNF280A	129025
18598	TUBGCP3	10426
18599	TUBGCP2	10844
18600	TUBGCP5	114791
18601	RTN4R	65078
18602	TCF23	150921
18603	COL25A1	84570
18606	OXCT2	64064
18607	SLC39A6	25800
18608	LRRK1	79705
18609	ZNF383	163087
18610	KSR2	283455
18611	AURKAPS1	6791
18612	AURKAPS2	386665
18613	AURKBPS1	644233
18614	CDK7P1	220786
18615	BRAFP1	286494
18617	BRCA3	60500
18618	LRRK2	120892
18619	COG3	83548
18620	COG4	25839
18621	COG6	57511
18622	COG7	91949
18623	COG8	84342
18624	FKBP11	51303
18625	FKBP14	55033
18626	IFT27	11020
18627	PFN3	345456
18628	STAB1	23166
18629	STAB2	55576
18630	RPS3AP6	145767
18631	SAMD15	161394
18632	KIF27	55582
18633	TMED8	283578
18634	UNC5D	137970
18636	RGSL1	353299
18637	TUBA4B	80086
18638	SYT6	148281
18639	EPN2	22905
18640	LDLRAP1	26119
18641	SUGP2	10147
18643	SUGP1	57794
18644	KLHL8	57563
18646	HSD17B12	51144
18647	RTN4IP1	84816
18648	DPP9	91039
18649	GULP1	51454
18650	SPATS2	65244
18651	ADGRD2	347088
18652	VPS54	51542
18653	KLHL6	89857
18654	RTTN	25914
18655	SEC14L3	266629
18656	RIOK1	83732
18657	TTC39A	22996
18658	NUP205	23165
18660	GOLGA4P1	192131
18661	DNAH7	56171
18662	RAX	30062
18664	FAM3C	10447
18665	FAM3D	131177
18666	RNPC3	55599
18667	PMPCA	23203
18668	ZBTB7B	51043
18669	MPP5	64398
18672	CDK5RAP2	55755
18673	CDK5RAP3	80279
18674	DDX41	51428
18676	DDX42	11325
18677	DDX43	55510
18681	DDX46	9879
18682	DDX47	51202
18683	EIF4A3	9775
18684	DDX49	54555
18685	HSD17B13	345275
18688	CRB2	286204
18689	HSD17B7P1	148818
18690	LINC00533	387055
18691	DFNA45	246287
18692	DFNA46	246288
18693	DFNA47	
18694	DFNA48	
18695	ST18	9705
18696	CITED4	163732
18697	ASCC3	10973
18698	DDX25	29118
18699	TAF13P1	246112
18700	DDX4	54514
18703	FAIM	55179
18704	NAA10	8260
18705	MT4	84560
18706	GRIPAP1	56850
18707	GRASP	160622
18708	GRIP1	23426
18709	CCNB3	85417
18710	LGI2	55203
18711	LGI3	203190
18712	LGI4	163175
18713	GLCCI1	113263
18714	DCP1A	55802
18715	RNASEH1P2	390766
18716	RNASEH1P3	199827
18717	ABHD2	11057
18718	ABHD3	171586
18719	HIST1H2BPS1	100288742
18720	HIST1H2APS1	387319
18721	VN1R14P	387320
18722	VN1R12P	387321
18723	VN1R13P	387322
18724	RPLP2P1	442175
18725	LEMD1	93273
18726	NFXL1	152518
18729	HIST1H2AA	221613
18730	HIST1H2BA	255626
18731	PDCD1LG2	80380
18732	KLHL9	55958
18734	SKIV2L2	23517
18735	FAM66E	100132103
18736	TRIM40	135644
18737	ZNF395	55893
18738	RHOBTB1	9886
18740	TRBV22OR9-2	246283
18741	TRBVAOR9-2	246286
18742	PNMA3	29944
18743	PNMA5	114824
18744	DNAI2	64446
18745	DYNC1LI1	51143
18746	SLURP1	57152
18747	CNTNAP4	85445
18748	CNTNAP5	129684
18749	RIN1	9610
18750	RIN2	54453
18751	RIN3	79890
18752	MAPKAP1	79109
18753	FBXO27	126433
18754	FBXO17	115290
18755	POLE4	56655
18756	RHOBTB2	23221
18757	RHOBTB3	22836
18758	BBS7	55212
18760	PCNX3	399909
18761	SLC36A1	206358
18762	SLC36A2	153201
18771	RPSAP2	442181
18772	LINC00240	100133205
18777	ZNF192P1	651302
18779	ZNF391	346157
18781	SDHAP3	728609
18782	CCDC6	8030
18783	AKAP17A	8227
18785	RRP1	8568
18786	FAM50A	9130
18788	KLRK1	22914
18789	FAM50B	26240
18790	NSG1	27065
18791	ZFP57	346171
18792	GUSBP2	387036
18794	FBN3	84467
18795	UBD	10537
18796	UBDP1	100286971
18797	KREMEN2	79412
18798	SLC44A1	23446
18799	ATP5S	27109
18800	POGK	57645
18801	POGZ	23126
18802	ATPAF2	91647
18803	ATPAF1	64756
18804	HIST1H2APS2	85303
18805	HIST1H2APS3	387323
18806	CAMTA1	23261
18807	CAMTA2	23125
18808	BZW2	28969
18809	TUBA1B	10376
18810	CATSPER2	117155
18811	B3GNT7	93010
18816	KIRREL2	84063
18817	HPS6	79803
18818	ZNF397	84307
18820	DFNA49	317664
18821	LIPI	149998
18823	TMEM9	252839
18824	ZNF396	252884
18825	SERINC5	256987
18826	NUDT12	83594
18827	NUDT13	25961
18828	NDUFAF1	51103
18829	KLHL10	317719
18830	KLF17	128209
18831	CTHRC1	115908
18832	ZNF394	84124
18835	ST7-OT4	338069
18838	PPP1R13L	10848
18839	STH	246744
18840	TTTY16	252948
18841	TTTY17A	252949
18842	TTTY18	252950
18843	TTTY19	252952
18844	TTTY20	252951
18845	TTTY21	252953
18846	TTTY22	252954
18847	TTTY23	252955
18848	FAM197Y2	252946
18849	RBMY1A3P	286557
18851	CYP2F2P	171427
18852	CYP2T1P	171523
18853	CYP2T3P	163007
18854	CREB3L4	148327
18855	CREB3L3	84699
18856	CREB3L1	90993
18857	CYP4F12	66002
18858	PIGM	93183
18859	SPHK2	56848
18860	ASAH2	56624
18861	KCNV1	27012
18862	KCNH6	81033
18863	KCNH7	90134
18864	KCNH8	131096
18865	KCNT1	57582
18866	KCNT2	343450
18867	KCNU1	157855
18868	XRRA1	143570
18869	GGN	199720
18870	POLN	353497
18871	MMAA	166785
18872	MRX80	
18873	IFIH1	64135
18874	LAT	
18875	TAS2R43	259289
18876	TAS2R45	259291
18877	TAS2R46	259292
18882	TAS2R50	259296
18883	TAS2R41	259287
18884	TDP1	55775
18885	TAS2R40	259286
18886	TAS2R39	259285
18888	TAS2R42	353164
18889	STYK1	55359
18890	KRTAP3-3	85293
18891	KRTAP2-4	85294
18893	KCNRG	283518
18894	DUSP19	
18896	TMEM185B	79134
18898	KRTAP4-7	100132476
18899	KRTAP4-5	85289
18900	KRTAP4-2	85291
18901	S100A14	57402
18902	KRTAP9-4	85280
18903	SDC4P	376844
18904	KRTAP1-4	728255
18905	KRTAP2-2	728279
18906	KRTAP2-3	730755
18907	KRTAP4-1	85285
18908	KRTAP4-3	85290
18909	KRTAP4-6	81871
18910	KRTAP4-9	100132386
18911	KRTAP4-11	653240
18912	KRTAP9-1	
18914	KRTAP9-6	100507608
18915	KRTAP9-7	100505724
18916	KRTAP16-1	100505753
18917	KRTAP17-1	83902
18918	KRTAP9-11P	85347
18919	KRTAP3-4P	85345
18920	KRTAP2-5P	85343
18921	KRTAP4-16	85354
18922	KRTAP11-1	
18923	KRTAP13-2	337959
18924	KRTAP13-1	140258
18925	KRTAP13-3	337960
18926	KRTAP13-4	284827
18927	KRTAP15-1	254950
18928	KRTAP23-1	337963
18929	KRTAP13-5P	337964
18930	KRTAP13-6P	337965
18931	KRTAP6-1	337966
18932	KRTAP6-2	337967
18933	KRTAP6-3	337968
18934	KRTAP7-1	337878
18935	KRTAP8-1	
18936	KRTAP19-1	337882
18937	KRTAP19-2	337969
18938	KRTAP19-3	337970
18939	KRTAP19-4	337971
18940	KRTAP19-5	337972
18941	KRTAP19-6	337973
18942	KRTAP19-7	337974
18943	KRTAP20-1	337975
18944	KRTAP20-2	337976
18945	KRTAP21-1	337977
18946	KRTAP21-2	337978
18947	KRTAP22-1	337979
18948	KRTAP8-2P	337980
18949	KRTAP8-3P	337981
18950	KRTAP19-9P	337982
18951	KRTAP19-10P	337983
18952	KRTAP19-11P	337984
18954	KRTAP21-4P	337986
18955	SYNJ2BP	55333
18956	NEIL2	252969
18957	MAGI2	9863
18958	RASGRP4	115727
18961	DDI1	414301
18965	PGM5P2	595135
18966	CSAD	51380
18967	EDEM1	9695
18969	IL31RA	133396
18971	AP1S3	130340
18974	DDX50P1	192146
18975	DDX50P2	100421328
18977	MAPK6PS3	317684
18978	MAPK6PS6	282967
18979	MAPK6PS5	286156
18980	MAPK6PS1	317686
18981	PDIK1L	149420
18982	HIST1H3PS1	100289545
18983	NPAS4	266743
18984	ARNTL2	56938
18985	DCXR	51181
18986	GBA2	57704
18987	THTPA	79178
18988	TOX	9760
18989	ADGRF3	165082
18990	ADGRF1	266977
18991	ADGRF2	222611
18992	ADGRG4	139378
18994	BRSK1	84446
18995	CDK8P1	100419916
18996	VRK3	51231
18997	PSKH2	85481
18999	RIOK2	55781
19000	SCARA3	51435
19002	DCLK2	166614
19003	SCMH1	22955
19004	CASP12	100506742
19005	DCLK3	85443
19006	HIPK1	204851
19007	HIPK4	147746
19008	KLHL11	55175
19009	CLUAP1	23059
19010	ADGRG5	221188
19011	ADGRF4	221393
19012	CORIN	10699
19013	TRIM41	90933
19014	TRIM42	287015
19015	TRIM43	129868
19016	TRIM44	54765
19017	TRIM50	135892
19018	TRIM45	80263
19019	TRIM46	80128
19020	TRIM47	91107
19021	TRIM48	79097
19022	HSPA12A	259217
19023	TRIM51	84767
19024	TRIM52	84851
19025	TRIM53AP	642569
19026	DMBX1	127343
19027	LRRC8A	56262
19028	TRIM56	81844
19030	ADGRF5	221395
19031	TBC1D3	729873
19032	C1orf35	79169
19034	MAST1	22983
19035	MAST2	23139
19036	MAST3	23031
19037	MAST4	375449
19038	ADCK1	57143
19039	ADCK2	90956
19040	CDK4P1	359941
19041	COQ8B	79934
19042	MASTL	84930
19043	ZBTB8OSP1	729566
19044	FER1L5	90342
19046	SLCO5A1	81796
19048	ASPM	259266
19049	AOX3P	107126360
19052	FAM60BP	100421588
19054	C9orf92	100129385
19055	EXOSC6	118460
19056	ODF4	146852
19057	CHD6	84181
19060	GPR119	139760
19061	FFAR4	338557
19063	P2RY10P1	654813
19065	SCAR6	
19066	ZBTB12	221527
19068	METTL27	155368
19069	GBA3	57733
19070	THOC1	9984
19071	ALYREF	10189
19072	THOC3	84321
19073	THOC2	57187
19074	THOC5	8563
19075	TIFA	92610
19076	C6orf47	57827
19077	NCR3	259197
19078	C6orf48	50854
19079	PLEKHB1	58473
19080	MAN1C1	57134
19081	TNKS1BP1	85456
19082	NALCN	259232
19083	CKS1B	1163
19084	JAML	120425
19085	CTDNEP1	23399
19086	HDAC11	79885
19087	EBF3	253738
19088	ASH1L	55870
19089	SLC30A5	64924
19090	EBF2	64641
19092	PSD2	84249
19093	PSD3	23362
19094	IL4I1	259307
19095	GCC1	79571
19096	PSD4	23550
19097	RBPMS	11030
19098	RBPMS2	348093
19100	IL23R	149233
19102	DDX58	23586
19103	TAS2R12P	266656
19104	NPHP4	261734
19106	TAS2R15P	266657
19107	TAS2R18P	338414
19108	TAS2R19	259294
19109	TAS2R20	259295
19110	TAS2R22	266661
19112	TAS2R30	259293
19113	TAS2R31	259290
19114	TAS2R33	266665
19115	TAS2R36	266666
19116	TAS2R37	266667
19117	FGD5	152273
19118	TNIP2	79155
19119	SLC5A8	160728
19120	HMGA1P5	387063
19121	HMGA1P6	100130029
19122	HMGA1P7	387065
19123	DNAJC9	23234
19124	FIP1L1	81608
19125	FGD4	121512
19127	DIRAS1	148252
19129	PSAT1	29968
19133	HS6ST2	90161
19134	HS6ST3	266722
19136	FRG2	448831
19137	CD276	80381
19138	LRRC23	10233
19139	POMGNT1	55624
19140	TTBK1	84630
19141	TTBK2	146057
19142	SPACA5B	729201
19143	USP32	84669
19144	MMVP1	50951
19145	MMVP2	352956
19146	NSUN5P1	155400
19147	GJD3	125111
19152	PACRG	135138
19154	GJD2	57369
19155	GJA9	81025
19156	MYRIP	25924
19157	IL27	246778
19158	ZDHHC11	79844
19159	ZDHHC12	84885
19160	ZDHHC6	64429
19161	STARD8	9754
19162	STARD9	57519
19163	HIST1H1PS1	387325
19164	STARD13	90627
19165	TBC1D4	9882
19166	TBC1D5	9779
19167	KIF17	57576
19168	TINAGL1	64129
19169	STARD3NL	
19172	CMTM1	113540
19173	CMTM2	146225
19174	CMTM3	123920
19175	CMTM4	146223
19176	CMTM5	116173
19177	CMTM6	54918
19178	CMTM7	112616
19179	CMTM8	152189
19180	RNF44	22838
19181	KIF14	9928
19182	SASH1	23328
19183	HCN3	57657
19184	STK11IP	114790
19185	FRAS1	80144
19186	SCASI	
19188	NYS4	
19189	DOCK6	57572
19190	DOCK7	85440
19191	DOCK8	81704
19192	DOCK4	9732
19193	SERPINA11	256394
19194	HMCN1	83872
19195	ABLIM2	84448
19196	SP8	221833
19197	DPPA2	151871
19199	DPPA3	359787
19200	DPPA4	55211
19201	DPPA5	340168
19205	STIM2	57620
19210	DFNB38	
19212	RTN3P1	152905
19213	C16orf45	89927
19214	SHKBP1	92799
19215	FDCSP	260436
19216	SMR3A	26952
19217	THADA	63892
19218	PLCZ1	89869
19221	WSB1	26118
19222	WSB2	55884
19223	EDDM3B	64184
19224	EDDM3CP	266643
19225	C4orf3	401152
19230	TMEM9B-AS1	493900
19231	CATSPERZ	25858
19232	CXCL17	284340
19233	FUT11	170384
19234	FUT10	84750
19235	AATF	26574
19236	PLEKHB2	55041
19237	NANS	54187
19238	PLEK2	26499
19239	SYT11	23208
19240	ADGRE4P	326342
19241	ADGRG7	84873
19245	SNX18	112574
19246	TERF2IP	54386
19248	UBE2Q2	92912
19250	SLC25A5P1	266623
19251	CPSF1P1	129099
19252	NDUFA9P1	266625
19253	PPP6R2	9701
19254	PLAC8	51316
19255	PLAC9	219348
19256	CERK	64781
19257	CLCP1	266626
19258	TERF2IPP1	644899
19259	KRT18P5	728300
19260	LTB4R2	56413
19261	MTO1	25821
19262	PAPLN	89932
19263	LMAN2L	81562
19264	SYT8	90019
19265	SYT9	143425
19266	SYT10	341359
19267	MDGA1	266727
19268	UBE2J2	118424
19269	RNASE11	122651
19271	MED15P1	326615
19272	NEK2P1	326302
19273	RPPH1	85495
19274	TTC5	91875
19275	RNASE10	338879
19277	RNASE8	122665
19278	RNASE7	84659
19279	SETP1	100133314
19280	METTL17	64745
19283	STK16P1	326107
19285	SCYL3	57147
19286	SCYL2	55681
19287	CDKL4	344387
19288	ACMSD	130013
19290	CSMD2	114784
19291	CSMD3	114788
19292	ZNF402P	266673
19293	TPPP2	122664
19295	LMTK3	114783
19296	EPHA6	285220
19297	TNK2	10188
19299	PIP4P1	90809
19300	STX19	415117
19301	MRX81	
19304	SCAF4	57466
19305	SLC30A6	55676
19306	SLC30A7	148867
19307	SDK1	221935
19308	SDK2	54549
19309	KANK1	23189
19310	PIM3	415116
19311	NPAS3	64067
19312	EAPP	55837
19315	TNIP3	79931
19316	P3H1	64175
19317	P3H2	55214
19318	P3H3	10536
19319	CD300A	11314
19320	CD300C	10871
19321	NKX6-2	84504
19322	PPM1E	22843
19323	DIRAS2	54769
19324	DYX7	
19325	SLC9A3P2	128997
19326	POM121L4P	
19327	ARHGAP42P3	266698
19328	FABP5P11	266699
19329	BMP6P1	266700
19330	SOCS2P2	266701
19331	MMAB	326625
19332	ASH2LP1	266703
19334	DTWD2	285605
19336	SHPRH	257218
19337	NRADDP	100129354
19338	CDK19	23097
19339	NRBP2	340371
19340	MAGEA2B	266740
19341	CAMK1D	57118
19342	ST6GALNAC5	81849
19343	ST6GALNAC3	256435
19344	DENND5A	23258
19347	CUX2	23316
19348	BET1L	51272
19349	KIF21A	55605
19350	KDELC1	79070
19351	BICC1	80114
19352	DYX6	
19353	SIN3A	25942
19354	SIN3B	23309
19355	JMJD6	23210
19356	COPZ2	51226
19357	GGNBP2	79893
19358	ALG12	79087
19359	C1QL3	389941
19360	KLHL12	59349
19364	RTKN2	219790
19365	PANK3	79646
19366	PANK4	55229
19367	FAM13A	10144
19368	HYDIN	54768
19369	PPHLN1	51535
19370	FAM13A-AS1	285512
19371	FAM13C	220965
19372	IL31	386653
19373	TP53I3	9540
19374	NKRF	55922
19375	SLC25A23	79085
19378	CELIAC2	
19379	PGBD3P4	267008
19380	RNU12	267010
19382	SOCS2	8835
19383	SOCS1	
19384	SUGT1P1	441394
19385	HLA-X	267016
19388	PPM1F	9647
19391	SOCS3	9021
19392	SOCS4	122809
19393	HLA-DPA3	267013
19394	HLA-Z	267017
19395	HLA-S	267015
19396	PGBD3P3	267007
19397	PGBD3P2	267006
19398	PGBD1	84547
19399	PGBD2	
19400	PGBD3	267004
19401	PGBD4	161779
19402	PGBD3P1	267005
19404	NOXO1	
19405	PGBD5	79605
19406	HLA-N	267014
19408	LRRTM1	347730
19409	LRRTM2	26045
19410	LRRTM3	347731
19411	LRRTM4	80059
19412	ZMYND10	51364
19414	DPY19L2	283417
19416	RPL21P17	727810
19417	ZNF404	342908
19419	HS3ST5	222537
19420	STOML3	
19421	ING5	84289
19422	TADA3	10474
19423	ING4	51147
19425	IPO9	55705
19426	IPO4	79711
19427	GGNBP1	449520
19428	RPS9P2	267009
19429	SLC41A1	254428
19431	CNIH1	10175
19433	OR4H12P	161271
19436	BMS1P18	414763
19437	CCNB1IP1	57820
19439	KCNK18	338567
19440	SBDS	51119
19441	RIOX2	84864
19557	OR7E136P	155340
19561	OR7E140P	344729
19562	OR2A25	392138
19569	OR2AK2	391191
19573	OR2T10	127069
19574	OR2T11	127077
19575	OR14I1	401994
19576	OR2M5	127059
19578	OR2L13	284521
19579	OR52A4P	390053
19580	OR52A5	390054
19582	OR11N1P	392540
19583	OR4F21	441308
19587	OR4D12P	282754
19589	OR7E149P	282756
19592	OR2T12	127064
19594	OR2M7	391196
19596	OR52Z1	283110
19597	OR51V1	283111
19599	OR51B5	282763
19600	OR51B6	390058
19606	OR10AF1P	282769
19607	OR10AG1	282770
19611	OR8U1	219417
19612	OR5J2	282775
19613	OR8V1P	282776
19616	OR5B21	219968
19618	OR7E145P	390215
19619	OR2AT2P	390224
19620	OR2AT4	341152
19622	OR8G5	219865
19625	OR8G7P	282786
19627	OR5BS1P	390313
19628	OR8S1	341568
19629	OR5BT1P	282790
19630	OR8T1P	282791
19631	OR6U2P	390329
19632	OR6C4	341418
19635	OR11K2P	401742
19636	OR11P1P	282795
19637	OR10J7P	391119
19638	OR10J8P	343409
19639	OR10J9P	391120
19642	OR7E148P	282801
19647	OR10AH1P	402246
19648	PLEKHA3P1	91405
19650	CHST10	9486
19651	SMAP1	60682
19652	SSX6	280657
19653	SSX7	280658
19654	SSX8	280659
19655	SSX9	280660
19656	OTOP1	133060
19657	OTOP2	92736
19658	OTOP3	347741
19659	SLC36A3	285641
19660	SLC36A4	120103
19661	TNNI3K	51086
19662	GSTA5	221357
19663	GNG12	55970
19664	GNG8	94235
19665	STXBP5	
19666	STXBP6	
19667	WDR20	91833
19668	RPL27P1	326299
19669	RPL12P5	319142
19670	UBE2CP1	326105
19671	RPS15AP2	326316
19672	ATP5G2P2	319119
19673	RPL18P1	326291
19674	RPS15AP3	326317
19675	RPL13AP2	326278
19676	RPA2P1	326628
19677	MYCBPAP	84073
19678	UCHL5	51377
19679	AAK1	22848
19680	GPBAR1	151306
19681	DUSP13	51207
19682	HASPIN	83903
19683	UHMK1	127933
19684	WEE2	494551
19685	SEPHS1	22929
19686	SEPHS2	22928
19687	EIF2AK4	440275
19688	NECTIN4	81607
19689	RD3	343035
19690	LINC00320	387486
19691	MECR	51102
19692	NRBF2	29982
19693	COQ4	51117
19694	STXBP4	252983
19695	FGFBP1	9982
19696	GRPEL1	80273
19697	KCNG4	93107
19698	KCNV2	169522
19699	PLK2	10769
19700	CNKSR1	10256
19701	CNKSR2	22866
19702	POM121	9883
19703	ULK3	25989
19705	ANGPTL5	253935
19706	ADAMTSL4	54507
19708	LDHD	197257
19709	IGBP1P1	280655
19710	HHIPL1	84439
19711	DISP1	84976
19712	DISP2	85455
19713	HCG23	414764
19714	DDHD1	80821
19715	CLSPN	63967
19716	GSG1	83445
19717	GMCL1P1	64396
19718	RXFP1	59350
19719	LGR6	59352
19720	LINC00323	284835
19721	CANT1	124583
19722	ANKRD30BP1	642460
19723	LINC00316	388830
19725	PICSAR	378825
19727	LINC00479	150135
19730	LINC00319	284836
19731	DHRS4L2	317749
19732	DHRS4L1	728635
19733	XPO6	23214
19734	RANBP20P	326627
19735	EPM2AIP1	9852
19736	FAM170B	170370
19737	TNS2	23371
19739	TTC6	319089
19740	PCNX1	22990
19741	KLHL28	54813
19742	LRR1	122769
19743	POMT2	29954
19744	SRGAP3	9901
19745	ENTPD7	57089
19747	EVC2	132884
19748	ACOT4	122970
19750	TTC7A	57217
19751	SRGAP2	23380
19752	FNBP4	23360
19753	IFI27L2	83982
19754	IFI27L1	122509
19760	RUFY1	80230
19761	RUFY2	55680
19762	ZFPM1	161882
19763	ASB12	142689
19764	HES5	388585
19765	ASB13	79754
19766	ASB14	142686
19767	ASB15	142685
19768	ASB16	92591
19769	ASB17	127247
19770	ASB18	401036
19771	SNORD56B	319139
19772	RPL21P7	145370
19773	RPL26P2	326297
19774	RPL39P2	326306
19775	RPS27AP4	326323
19776	RPL26P3	326298
19777	RPL36AP2	326301
19778	RPL18AP1	326289
19779	RPL21P8	319145
19780	RPL21P9	283562
19781	RPL7AP5	326309
19782	RPL12P7	326275
19783	RPS29P1	122449
19784	RPL24P3	145235
19785	RPL7AP6	326310
19786	RPL36P3	326303
19787	RPS12P1	326312
19788	RPL41P4	326308
19789	RPS8P1	192133
19790	RPS2P2	326325
19791	RPS24P2	326321
19792	RPSAP3	158674
19793	RPLP1P1	145499
19794	RPL22P2	326292
19795	RPL21P10	319143
19796	RPL17P3	326286
19797	RPS24P3	326322
19798	RPL9P6	326311
19799	RAB42P1	646996
19800	RPL21P11	157206
19801	RPS18P2	326320
19802	RPL36AP4	326304
19803	RPL15P2	326279
19804	RPL23AP10	326293
19805	RPL3P4	326307
19806	RPS2P3	326326
19807	RPL26P4	283603
19808	RPL23AP11	326294
19809	RPL13P6	100129176
19810	RPL21P12	122409
19811	RPL17P4	326288
19812	RPL21P13	319144
19813	RPL10AP1	319135
19814	RPS2P4	92427
19815	ATP5G1P1	319136
19816	ATP6V1G1P1	319116
19817	ATP5G1P2	319137
19818	EPB41L4B	54566
19819	EPB41L5	57669
19820	ZFP64P1	319123
19821	SF3B4P1	326276
19822	ADAM21P1	145241
19823	H3F3AP2	664611
19824	SYF2	25949
19825	TSSK4	283629
19826	NOP9	161424
19827	NOVA1-AS1	102725045
19828	LINC01551	387978
19829	FAM177A1	283635
19831	LINC00517	400208
19832	CLEC14A	161198
19833	FBXO33	254170
19834	C14orf28	122525
19835	MDGA2	161357
19836	KLHDC1	122773
19837	ABHD12B	145447
19838	LINC00519	161342
19839	FRMD6	122786
19840	MAPK1IP1L	93487
